,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.09034291649205506,-0.2800204625199919,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.12455843383014867,-0.07461084698157452,0.04815320311446764,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07632357040732243
1,-0.07102515424777854,-0.030645992026939635,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.1656497105305952,0.3649655568840286,0.3794530278728181,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07632357040732243
2,-0.07102515424777854,-0.030645992026939635,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.12455843383014867,0.06520575560882672,-0.16621727172917086,-0.04954116325922834,0.3770682824178828,-0.0304416883773555,-0.047315741433908313,-0.07632357040732243
3,-0.07102515424777854,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.46314560616897416,-0.5274846519850889,-0.10775259677181491,-0.08733491590759691,-0.19028947978553815,-0.07105495594685675,-0.05232847176391623,-0.07632357040732243
4,-0.07102515424777854,-0.030645992026939635,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,0.2580556709137384,-0.12455843383014867,-0.04880590204185743,0.18457077801496488,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.021333334942950137
5,-0.09034291649205506,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.21401858104586854,-0.003883529988355454,0.018920865635789662,0.11564805242186256,0.39161748418358655,0.3867673330184302,0.674589616623037,-0.0340234868974357
6,-0.07102515424777854,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.21401858104586854,-0.10139506225676959,-0.17596138422206353,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07632357040732243
7,0.4505544263476876,0.21872847846611262,-0.07907121895697714,0.24518380158325193,-0.043120003474685475,0.3387902734443176,0.1414164321191563,-0.12455843383014867,-0.2678966924413576,-0.1564731592362782,-0.04954116325922834,0.3596092402996494,-0.04151803407812857,-0.047315741433908313,-0.07632357040732243
8,0.08351694370643366,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.21401858104586854,0.526436477819029,-0.0005673593499956539,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.0678638921093972
9,-0.10965874696010716,-0.4046952290429934,0.7965258768866962,0.24518380158325193,-0.043120003474685475,-0.07079404490587478,0.19973605151644735,0.21401858104586854,-0.1845779531232531,0.11636199056471626,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.04671363885192126
10,0.00624589472932756,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.28173499976714966,0.19710217593257615,-0.0005673593499956539,-0.08733491590759691,-0.19028947978553815,-0.07105495594685675,-0.05232847176391623,-0.07632357040732243
11,-0.10965874696010716,-0.4046952290429934,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,0.02477719332457425,-0.12455843383014867,-0.2592585977680876,-0.16621727172917086,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07632357040732243
12,-0.09034291649205506,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.25634134274660575,0.20442523821825995,-0.18570549671495618,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07209394276089238
13,0.9528162446988774,0.09404124321958648,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.28173499976714966,0.12365897998281754,0.07738554059314563,-0.009583771863349935,0.39016256400701615,0.047092731528056,0.3086237059413911,-0.0678638921093972
14,-0.07102515424777854,0.21872847846611262,0.7965258768866962,0.24518380158325193,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.25634134274660575,0.26981334987644945,-0.10775259677181491,-0.08733491590759691,-0.19028947978553815,-0.07105495594685675,-0.05232847176391623,-0.06363384145790202
15,-0.09034291649205506,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.25634134274660575,0.3659626928334735,-0.16621727172917086,-0.01174363085761959,-0.19028947978553815,-0.07474707118044778,-0.042302509780735076,-0.07632357040732243
16,-0.05170739200350201,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.12455843383014867,-0.24564352812616505,-0.18570549671495618,-0.01174363085761959,0.21702706299880808,-0.06736284071326573,-0.042302509780735076,-0.03825353754893089
17,0.18010575492781628,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.41477673565370077,-0.6010704907225585,-0.010311471842888314,-0.0463913688925536,0.39161748418358655,0.03601638582728293,0.07801504989542248,-0.07209394276089238
18,-0.03238962975922549,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.46314560616897416,0.06032661705393155,-0.0882643717860296,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.0678638921093972
19,-0.10965874696010716,-0.4046952290429934,-0.07907121895697714,0.24518380158325193,1.2281924262736441,0.3387902734443176,0.31637529031102946,-0.12455843383014867,-0.09110570645500271,0.584079390223564,-0.01174363085761959,0.420715887714383,-0.03413380361094652,-0.042302509780735076,0.2663101093587226
20,-0.09034291649205506,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.21401858104586854,0.3454636381694059,-0.07852025929313693,-0.08733491590759691,-0.19028947978553815,-0.07105495594685675,-0.05232847176391623,-0.0678638921093972
21,-0.013071867514948965,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,-0.5308620248902552,-0.7336992302680151,0.1748266655220722,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.0678638921093972
22,0.04488141921788061,0.09404124321958648,-0.07907121895697714,0.577964389509575,-0.043120003474685475,0.7484155543225979,0.4330145291056115,-0.12455843383014867,-0.04886846489965771,0.08712965308603829,-0.08733491590759691,0.420715887714383,-0.07105495594685675,-0.05232847176391623,0.6089442121298327
23,-0.10965874696010716,-0.4046952290429934,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,0.02477719332457425,-0.46314560616897416,-0.016545669528841195,0.2040590030007502,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07632357040732243
24,-0.09034291649205506,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.06270223577136232,0.25634134274660575,0.23691229673498565,-0.11749670926470757,-0.08733491590759691,-0.19028947978553815,-0.07105495594685675,-0.05232847176391623,-0.07632357040732243
25,-0.07102515424777854,0.21872847846611262,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,0.22889586121509287,0.25634134274660575,0.14280767754694632,0.24303545297232085,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,0.029427272874992114
26,-0.09034291649205506,0.09404124321958648,-0.07907121895697714,-0.08756350828427852,-0.043120003474685475,-0.07079404490587478,-0.09185912948903796,0.25634134274660575,0.12214777653239411,-0.07852025929313693,-0.08733491590759691,-0.19028947978553815,-0.07474707118044778,-0.05232847176391623,-0.07632357040732243
