,0,1
0,-2.080190053610829,-6.054697321802024
1,0.0007007334875493709,-2.221272767771165
2,-1.0206319730012088,-3.2104082814387667
3,-3.9974509563181813,-14.872179011687663
4,-0.01194033762428473,-2.2222857228376753
5,0.027813325397498673,-2.2200632509635234
6,4.039040667988096,-14.95615665195534
7,2.273885891858798,-6.530579616236356
8,3.2489493959940368,-10.767614856546082
9,1.7031493206298505,-4.650241841328185
10,0.1306828001262262,-2.22742794926182
11,2.733869401361124,-8.381963044989291
12,0.03530309715567212,-2.2199607459324895
13,3.9450471238851916,-14.429409015526875
14,-2.6686823420681622,-8.326062487508452
15,1.4886442853125874,-4.073223636063361
16,-3.4668916222252837,-12.054176679840694
17,3.2936774839332963,-10.988816215504894
18,0.12152420721968879,-2.226004752112491
19,-2.1190214872687867,-6.1905335205291685
20,-0.15581355555300438,-2.253912444665584
21,0.14027171253733325,-2.229078797633413
22,2.651983804198498,-8.032030172264658
23,-0.21523569228576825,-2.277737184214292
24,5.408313982035598,-23.214567098223025
25,0.15784578655216905,-2.232531337141843
26,-1.079556737300653,-3.322137242311449
27,-0.857310423924185,-2.931069574731552
28,-0.5997624327163337,-2.5827760809868963
29,0.2617308715339103,-2.264223654400311
30,2.4940027215104377,-7.381345151385126
31,-2.637057149557346,-8.192907833158689
32,-5.182740228944691,-21.898535223573205
33,-0.004122605792090145,-2.2216255841722194
34,1.1248333189920208,-3.2666306245696752
35,-4.123827114380712,-15.577281986710547
36,4.9577165026625325,-20.403816199737854
37,-0.15332005964136078,-2.2530500555284085
38,2.618973315821901,-7.893380427957471
39,-4.115982113815576,-15.533161398257084
40,-4.523956573714497,-17.885151062003903
41,0.0170795785772698,-2.220384983083221
42,4.330587856417278,-16.63086496503942
43,-3.2257887976487454,-10.857866573427899
44,0.015801801546765887,-2.2204369997687365
45,0.22999221513774812,-2.252493819220348
46,0.042792002337077445,-2.2199585219211286
47,0.12934912850679567,-2.227211370058434
48,0.6878950172448052,-2.595558746535147
49,0.15938128234917479,-2.2328592385985964
50,-3.829526853450965,-13.954549001008074
51,-1.7808404321288458,-5.0788452365740255
52,4.931988664849698,-20.24536648527095
53,3.360235842647529,-11.32184013689994
