,0,1
0,-5.0,-25.0
1,-4.966442953020135,-24.665555605603355
2,-4.932885906040268,-24.33336336201072
3,-4.899328859060403,-24.00342326922211
4,-4.865771812080537,-23.675735327237508
5,-4.832214765100671,-23.350299536056937
6,-4.798657718120805,-23.02711589568037
7,-4.76510067114094,-22.706184406107834
8,-4.731543624161074,-22.387505067339312
9,-4.697986577181209,-22.071077879374812
10,-4.6644295302013425,-21.756902842214316
11,-4.630872483221477,-21.44497995585785
12,-4.597315436241611,-21.13530922030539
13,-4.5637583892617455,-20.82789063555696
14,-4.530201342281879,-20.52272420161254
15,-4.496644295302014,-20.219809918472144
16,-4.4630872483221475,-19.91914778613576
17,-4.429530201342282,-19.620737804603397
18,-4.395973154362416,-19.32457997387505
19,-4.3624161073825505,-19.030674293950725
20,-4.328859060402684,-18.73902076483041
21,-4.295302013422819,-18.449619386514122
22,-4.2617449664429525,-18.162470159001842
23,-4.228187919463087,-17.87757308229359
24,-4.194630872483222,-17.594928156389354
25,-4.161073825503356,-17.314535381289136
26,-4.12751677852349,-17.03639475699293
27,-4.093959731543625,-16.760506283500746
28,-4.060402684563758,-16.486869960812577
29,-4.026845637583893,-16.21548578892843
30,-3.9932885906040267,-15.946353767848294
31,-3.959731543624161,-15.67947389757218
32,-3.926174496644295,-15.414846178100083
33,-3.8926174496644292,-15.152470609432005
34,-3.8590604026845634,-14.892347191567945
35,-3.8255033557046976,-14.634475924507901
36,-3.791946308724832,-14.37885680825188
37,-3.7583892617449663,-14.125489842799873
38,-3.7248322147651005,-13.874375028151883
39,-3.6912751677852347,-13.625512364307912
40,-3.6577181208053693,-13.378901851267962
41,-3.6241610738255035,-13.134543489032026
42,-3.5906040268456376,-12.892437277600107
43,-3.557046979865772,-12.652583216972209
44,-3.523489932885906,-12.414981307148325
45,-3.48993288590604,-12.179631548128462
46,-3.4563758389261743,-11.946533939912616
47,-3.4228187919463084,-11.715688482500786
48,-3.389261744966443,-11.487095175892978
49,-3.3557046979865772,-11.260754020089186
50,-3.3221476510067114,-11.03666501508941
51,-3.2885906040268456,-10.814828160893653
52,-3.25503355704698,-10.595243457501915
53,-3.2214765100671143,-10.377910904914195
54,-3.1879194630872485,-10.162830503130492
55,-3.1543624161073827,-9.950002252150805
56,-3.120805369127517,-9.739426151975136
57,-3.087248322147651,-9.531102202603487
58,-3.053691275167785,-9.325030404035854
59,-3.0201342281879193,-9.121210756272239
60,-2.9865771812080535,-8.919643259312643
61,-2.9530201342281877,-8.720327913157064
62,-2.919463087248322,-8.523264717805503
63,-2.885906040268456,-8.32845367325796
64,-2.8523489932885906,-8.135894779514436
65,-2.8187919463087248,-7.945588036574929
66,-2.785234899328859,-7.757533444439439
67,-2.751677852348993,-7.571731003107967
68,-2.7181208053691277,-7.388180712580516
69,-2.684563758389262,-7.206882572857079
70,-2.651006711409396,-7.027836583937661
71,-2.61744966442953,-6.8510427458222605
72,-2.5838926174496644,-6.676501058510878
73,-2.5503355704697985,-6.504211522003513
74,-2.5167785234899327,-6.334174136300166
75,-2.483221476510067,-6.166388901400836
76,-2.4496644295302015,-6.000855817305528
77,-2.4161073825503356,-5.837574884014234
78,-2.38255033557047,-5.6765461015269585
79,-2.348993288590604,-5.5177694698437
80,-2.315436241610738,-5.361244988964461
81,-2.2818791946308723,-5.206972658889239
82,-2.2483221476510065,-5.054952479618034
83,-2.2147651006711406,-4.905184451150848
84,-2.1812080536912752,-4.757668573487681
85,-2.1476510067114094,-4.612404846628531
86,-2.1140939597315436,-4.469393270573398
87,-2.0805369127516777,-4.328633845322282
88,-2.046979865771812,-4.190126570875185
89,-2.013422818791946,-4.053871447232106
90,-1.9798657718120805,-3.919868474393045
91,-1.9463087248322146,-3.788117652358001
92,-1.912751677852349,-3.6586189811269763
93,-1.8791946308724832,-3.531372460699968
94,-1.8456375838926176,-3.406378091076979
95,-1.8120805369127517,-3.2836358722580066
96,-1.778523489932886,-3.1631458042430523
97,-1.74496644295302,-3.0449078870321156
98,-1.7114093959731544,-2.9289221206251974
99,-1.6778523489932886,-2.8151885050222965
100,-1.6442953020134228,-2.703707040223413
101,-1.610738255033557,-2.594477726228548
102,-1.5771812080536913,-2.487500563037701
103,-1.5436241610738255,-2.3827755506508717
104,-1.5100671140939597,-2.2803026890680598
105,-1.4765100671140938,-2.180081978289266
106,-1.4429530201342282,-2.0821134183144903
107,-1.4093959731543624,-1.9863970091437322
108,-1.3758389261744965,-1.8929327507769917
109,-1.3422818791946307,-1.8017206432142692
110,-1.308724832214765,-1.7127606864555651
111,-1.2751677852348993,-1.6260528805008783
112,-1.2416107382550337,-1.5415972253502097
113,-1.2080536912751678,-1.4593937210035586
114,-1.1744966442953022,-1.3794423674609257
115,-1.1409395973154364,-1.30174316472231
116,-1.1073825503355705,-1.2262961127877123
117,-1.0738255033557047,-1.1531012116571326
118,-1.040268456375839,-1.082158461330571
119,-1.0067114093959733,-1.0134678618080268
120,-0.9731543624161074,-0.9470294130895005
121,-0.9395973154362417,-0.8828431151749923
122,-0.9060402684563759,-0.8209089680645016
123,-0.8724832214765101,-0.761226971758029
124,-0.8389261744966443,-0.7037971262555741
125,-0.8053691275167786,-0.6486194315571372
126,-0.7718120805369127,-0.5956938876627179
127,-0.738255033557047,-0.5450204945723166
128,-0.7046979865771812,-0.49659925228593305
129,-0.6711409395973155,-0.45043016080356746
130,-0.6375838926174496,-0.40651322012521957
131,-0.6040268456375839,-0.36484843025088964
132,-0.5704697986577181,-0.3254357911805774
133,-0.5369127516778524,-0.28827530291428316
134,-0.5033557046979865,-0.2533669654520066
135,-0.4697986577181208,-0.220710778793748
136,-0.436241610738255,-0.19030674293950722
137,-0.40268456375838924,-0.16215485788928424
138,-0.36912751677852346,-0.13625512364307912
139,-0.3355704697986577,-0.11260754020089182
140,-0.30201342281879195,-0.09121210756272241
141,-0.2684563758389262,-0.07206882572857079
142,-0.2348993288590604,-0.055177694698437
143,-0.20134228187919465,-0.040538714472321075
144,-0.16778523489932887,-0.028151885050222966
145,-0.1342281879194631,-0.018017206432142698
146,-0.10067114093959731,-0.010134678618080265
147,-0.06711409395973154,-0.004504301608035674
148,-0.03355704697986577,-0.0011260754020089186
149,0.0,-0.0
150,0.0,-0.0
151,0.03355704697986577,-0.0011260754020089186
152,0.06711409395973154,-0.004504301608035674
153,0.10067114093959731,-0.010134678618080265
154,0.1342281879194631,-0.018017206432142698
155,0.16778523489932887,-0.028151885050222966
156,0.20134228187919462,-0.04053871447232106
157,0.2348993288590604,-0.055177694698437
158,0.2684563758389262,-0.07206882572857079
159,0.30201342281879195,-0.09121210756272241
160,0.33557046979865773,-0.11260754020089186
161,0.3691275167785235,-0.13625512364307915
162,0.40268456375838924,-0.16215485788928424
163,0.436241610738255,-0.19030674293950722
164,0.4697986577181208,-0.220710778793748
165,0.5033557046979865,-0.2533669654520066
166,0.5369127516778524,-0.28827530291428316
167,0.5704697986577181,-0.3254357911805774
168,0.6040268456375839,-0.36484843025088964
169,0.6375838926174496,-0.40651322012521957
170,0.6711409395973155,-0.45043016080356746
171,0.7046979865771812,-0.49659925228593305
172,0.738255033557047,-0.5450204945723166
173,0.7718120805369127,-0.5956938876627179
174,0.8053691275167785,-0.648619431557137
175,0.8389261744966442,-0.7037971262555739
176,0.87248322147651,-0.7612269717580289
177,0.9060402684563758,-0.8209089680645014
178,0.9395973154362416,-0.882843115174992
179,0.9731543624161073,-0.9470294130895003
180,1.006711409395973,-1.0134678618080264
181,1.0402684563758389,-1.0821584613305706
182,1.0738255033557047,-1.1531012116571326
183,1.1073825503355705,-1.2262961127877123
