,0,1
0,-0.5325724978405104,-0.8463843893550493
1,-0.29822851980743414,-0.9544944997083363
2,-0.21734086990022417,-0.9760957669568157
3,-0.21861083400225967,-0.9758121249794126
4,-0.24504878685616238,-0.9695107488111326
5,-0.26784125857439434,-0.9634630559628554
6,-0.27597264438065916,-0.9611654902011132
7,-0.26777498451377246,-0.9634814775950024
8,-0.24581180679476988,-0.9693175721301511
9,-0.21429017409369222,-0.9767700452444756
10,-0.1777755860521979,-0.9840710548551855
11,-0.14044614793108523,-0.990088319056093
12,-0.10563812899364322,-0.9944046388179825
13,-0.07565400486235596,-0.9971341291663255
14,-0.05180055133823047,-0.9986574502205725
15,-0.034570689041250935,-0.9994022550801118
16,-0.023871714342830863,-0.9997150300232234
17,-0.019233267176170132,-0.9998150236087322
18,-0.019967500700557084,-0.9998006295836052
19,-0.025280520826524988,-0.9996803965601903
20,-0.03434555887818336,-0.9994100172528516
21,-0.04634991634820573,-0.9989252650997044
22,-0.0605251158051161,-0.9981666746374461
23,-0.07616632617426511,-0.997095126232756
24,-0.09264446388697878,-0.9956992534450824
25,-0.10941273499127258,-0.9939964051352147
26,-0.12600860857402174,-0.9920291480421525
27,-0.1420519828595257,-0.9898591991620209
28,-0.15724032862882242,-0.9875603672954378
29,-0.17134166577564702,-0.9852116694240006
30,-0.18418624170542897,-0.9828913614262917
31,-0.1956577061442566,-0.9806722500542003
32,-0.2056844332190304,-0.9786183699130965
33,-0.21423146364239254,-0.9767829236763091
34,-0.22129336139790112,-0.9752072847355161
35,-0.22688812400059089,-0.9739208279873125
36,-0.23105216471420364,-0.9729413636909887
37,-0.2338363009300779,-0.9722759815851352
38,-0.23530263126041606,-0.9719221531182034
39,-0.23552215808833332,-0.9718689793636865
40,-0.234573005364203,-0.9720985058904297
41,-0.23253908721110017,-0.9725870515892285
42,-0.22950909665401276,-0.9733065162388769
43,-0.22557570211308042,-0.9742256425573035
44,-0.2208348598590364,-0.9753112142649852
45,-0.21538517187552841,-0.976529174032271
46,-0.20932723940059916,-0.9778456457155823
47,-0.20276298200647336,-0.9792278453597213
48,-0.19579490968755175,-0.9806448660654088
49,-0.1885253504711759,-0.9820683236057052
50,-0.18105564797960483,-0.9834728528712349
51,-0.1734853518151367,-0.9848364497243077
52,-0.16591142843108897,-0.9861406582815433
53,-0.15842752139776017,-0.9873706094794205
54,-0.15112328800086128,-0.9885149224082602
55,-0.14408383451783568,-0.9895654847611839
56,-0.13738926601248092,-0.990517132403348
57,-0.13111435888196543,-0.9913672502634788
58,-0.12532835647001783,-0.9921153174225887
59,-0.12009488047861194,-0.9927624185487826
60,-0.11547194421906459,-0.9933107419625891
61,-0.11151204825537131,-0.9937630819737125
62,-0.10826233487916581,-0.9941223600978459
63,-0.10576477511078264,-0.9943911767236099
64,-0.10405636044903877,-0.9945714020874015
65,-0.10316927121204689,-0.9946638132945095
66,-0.10313099385650171,-0.9946677827828597
67,-0.10396436097076944,-0.9945810231690224
68,-0.10568748963870767,-0.9943993938724361
69,-0.10831359655170791,-0.9941167762401124
70,-0.11185067172117313,-0.9937250259682114
71,-0.1163009970930986,-0.9932140142361823
72,-0.12166050207456736,-0.9925717718306138
73,-0.12791795525379301,-0.9917847532220327
74,-0.13505400074803786,-0.9908382395133672
75,-0.14304005886701154,-0.9897168997038103
76,-0.1518371241794232,-0.9884055279696299
77,-0.16139450935802468,-0.9868899697276704
78,-0.17164859969622626,-0.9851582401940944
79,-0.18252169975050347,-0.9832018252221603
80,-0.19392106845072732,-0.9810171350241178
81,-0.20573825005291302,-0.9786070572324549
82,-0.21784881305632786,-0.9759825278405085
83,-0.2301126054388818,-0.9731640092081751
84,-0.24237462079579775,-0.9701827370109679
85,-0.25446654613045827,-0.9670815771693902
86,-0.26620903005754193,-0.9639153242457673
87,-0.2774146742011465,-0.9607502789684069
88,-0.287891716734467,-0.9576629675599249
89,-0.29744835255706237,-0.9547379104032105
90,-0.30589762628035877,-0.9520644107601346
91,-0.3130628464224017,-0.9497324118876346
92,-0.31878350218632723,-0.9478275574880802
93,-0.322921712638391,-0.9464256798643454
94,-0.32536929096204337,-0.9455870264015137
95,-0.32605554803951997,-0.9453506119914709
96,-0.3249559721091766,-0.9457291452580806
97,-0.32210188888277624,-0.9467050085312467
98,-0.3175911209289459,-0.9482277574017204
99,-0.3115995312797797,-0.9502135192188235
100,-0.30439317693225587,-0.9525464785705149
101,-0.29634065314828684,-0.955082309171124
102,-0.2879251242863312,-0.957652923978568
103,-0.2797555299489525,-0.960071269991442
104,-0.27257645849395007,-0.962134124888467
105,-0.2672759401565783,-0.963620034979253
106,-0.26488934168060685,-0.9642788168699004
107,-0.26659451463382533,-0.9638087801878312
108,-0.2736864725791097,-0.9618189615136542
109,-0.28750659772082465,-0.9577786572413252
110,-0.30928014821210414,-0.95097097217628
111,-0.3397926032343346,-0.9405003916996707
112,-0.3788396662520592,-0.9254623208289079
113,-0.42448889143698465,-0.9054331455422868
114,-0.4724660865300143,-0.8813488509546108
115,-0.5162977306202674,-0.8564091623496107
116,-0.5486887985534579,-0.8360266756162529
117,-0.5637141244557449,-0.8259699666992095
118,-0.558719729306121,-0.8293565361677059
119,-0.5353101496139585,-0.844655576978144
120,-0.4993307122215289,-0.8664114725881353
121,-0.45953849139369773,-0.8881578547350714
122,-0.4251420495749496,-0.905126641792855
123,-0.4035907927627409,-0.9149396001907133
124,-0.39979866489927174,-0.9166029825091995
125,-0.4165666515624773,-0.9091051780767866
126,-0.45522376961758804,-0.890377065953045
127,-0.5157154040771728,-0.8567599558788439
128,-0.5957357940305801,-0.8031804677099379
129,-0.688738406987911,-0.7250099356145091
130,-0.7811163380874742,-0.6243855110208877
131,-0.8502025265433562,-0.5264557567918633
132,-0.8655465123968962,-0.5008285483851431
133,-0.8012197081652246,-0.5983702693547139
134,-0.7150745959156073,-0.699048154475878
135,-0.6864407176952911,-0.7271857679368965
136,-0.688564802577202,-0.7251748152354843
137,-0.6819899780011196,-0.7313615179280577
138,-0.6403349992110539,-0.7680957549585727
139,-0.5425839541454587,-0.84000157898892
140,-0.4556759289989196,-0.8901457452187092
141,-0.7526519873185242,-0.6584185492416478
142,-0.9853972557946307,-0.1702711022822464
143,-0.9989388249324771,-0.04605674806716111
144,-0.998468245606527,-0.05532777345442982
145,-0.990986540988505,-0.13396147050416152
146,-0.9443456401531038,-0.3289548782490159
147,-0.7759937019268803,-0.6307406555548931
148,-0.7467955230470318,-0.6650537171965207
149,-0.9174903124509879,-0.3977581256977521
150,-0.9174903124509879,-0.3977581256977521
151,-0.9886597449101209,-0.15017292963198955
152,-0.9999291506808159,0.011903512874040385
153,-0.9902775077564303,0.13910592234593605
154,-0.9655004051765224,0.2604015506942533
155,-0.9241609098132453,0.3820034198448424
156,-0.8710076357102938,0.49126947649366964
157,-0.8246366419932891,0.5656628047538853
158,-0.8061446339523692,0.5917185387917138
159,-0.8166923995434403,0.5770732401766497
160,-0.8380030323313754,0.5456655732254139
161,-0.852794306651826,0.5222469440238322
162,-0.8540540758075614,0.5201842323605096
163,-0.8407366613930118,0.5414442410717214
164,-0.8132766536475791,0.5818772075204495
165,-0.7725721781326789,0.6349269482195006
166,-0.7205857736326617,0.6933658073760334
167,-0.6609714142189904,0.7504110803988355
168,-0.5989641749636507,0.8007758220064544
169,-0.5404410060967229,0.841381910269743
170,-0.49064521395036165,0.8713594402011168
171,-0.4532125633164916,0.8914024750089573
172,-0.4297900720708021,0.9029288421295304
173,-0.42013650633750843,0.9074609170881754
174,-0.4224684154819933,0.9063776464146354
175,-0.43390598105603484,0.9009581564111621
176,-0.4509737549722974,0.8925372106115163
177,-0.4701217670554565,0.8826015659065278
178,-0.4881879160772591,0.872738539653282
179,-0.5027079562453858,0.8644563093225633
180,-0.5120308467777921,0.858967061037859
181,-0.5152743037076699,0.8570253158096185
182,-0.5121986141574513,0.8588670325814038
183,-0.5030684178467915,0.8642465892123185
184,-0.48853604614915036,0.8725437132963343
185,-0.46954658529339643,0.8829076985955617
186,-0.4472493644438089,0.8944093056339524
187,-0.42290291668868885,0.9061749958237646
188,-0.3977723915375677,0.9174841276722359
189,-0.3730300302656444,0.9278192693191989
190,-0.34967385341249524,0.9368714939839171
191,-0.32847600740679095,0.9445123146672542
192,-0.3099639326638959,0.9507483160371791
193,-0.294429647432898,0.9556731568441897
194,-0.2819581186721358,0.9594267138843225
195,-0.27246525085874507,0.9621656235152455
196,-0.26573804894076547,0.9640452734934989
197,-0.2614722978337667,0.9652109808044715
198,-0.2593055111944895,0.9657953467811721
199,-0.2588445050074555,0.9659190039684724
200,-0.2596877890721383,0.9656926282243354
201,-0.2614432805287421,0.9652188410233039
202,-0.26374187911386415,0.9645932931559746
203,-0.2662473857818939,0.963904730543588
204,-0.268663193035634,0.9632341816546474
205,-0.27073615917581173,0.9626535888442579
206,-0.2722580926919036,0.9622242623025916
207,-0.2730652948169805,0.9619955014273796
208,-0.27303661663535106,0.9620036413529424
209,-0.27209047004887,0.9622716747928232
210,-0.27018118793022516,0.9628094960523669
