,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.0199947043186721,0.9980659325488481,0.9890420910363291,0.9462996413656989,0.8717444117477193,0.8452199396194934,0.8706818732318871,0.701953103988266,0.6862911832475499,0.7905557409943234,0.6616408986702256,0.6379735967665858,0.471070287943015,0.7443495496200949,0.5151742697924766,0.24404606842433743
1,0.6050755476167591,0.3110243435259342,0.48819126603295504,0.497391146565285,0.31872313533484137,0.5092150306474056,0.24483830199353068,0.41508315956319314,0.5423586885872105,0.5677671256155458,0.590677755516154,0.6240095826830028,0.4221577207816682,0.3891233082947556,0.4508331298334069,0.5242310715356175
2,0.5291646911886997,0.3835200446522484,0.19043051531578245,0.3450198563891837,0.4373641832931325,0.26529033798557883,0.35707103049111544,0.32730537669362675,0.29363857336128474,0.2827021739345915,0.29618237287753846,0.1033412956063079,0.27529545764377833,0.2766498801332693,0.34669110351869925,0.12748248328704154
3,0.33507713613210166,0.25687691679385094,0.18755269199176589,0.24903865517142137,0.14234145282636676,0.08335599674139885,0.24637508511363743,0.18680154328765347,0.16951228130402562,0.1364155543360614,0.03400347293511381,0.4536336406020977,0.2707267279282121,0.19138527436106145,0.17629242051420724,0.1694576452107026
4,0.09118957165885166,0.1286983431053052,0.2563129949963304,0.24572406679879827,0.16177445259215645,0.1593635179131937,0.24288758529100501,0.16667260831826772,0.008743473886275,0.2723350249097422,0.20310775188984018,0.2631190703085551,0.007178371522729238,0.12380828750497337,0.38414597756301905,0.18362416256673295
5,0.005903776140069636,0.11971924953551201,0.006429563596628635,0.23991394691906182,0.23350065714501902,0.019728149455130586,0.3915098926033118,0.17407871824997834,0.20916385975988122,0.2089343289523542,0.22969911435374404,0.037733702149112695,0.3678954393255742,0.21153003030624823,0.2752218375953266,0.0446697164062625
6,0.07988206046237528,0.017834336138075668,0.13571907411804954,0.06952417475562261,0.3032420627372103,0.2157405150163546,0.4099708458715205,0.17023031611728034,0.14502635414347334,0.2207205506874293,0.12469078151855943,0.03754270108718127,0.30924898470734596,0.23908622463720075,0.18613176820373378,0.043456239661910305
7,0.14351435316165084,0.27828408581106445,0.24863621852967843,0.2720794240334133,0.11548541488801933,0.06952540343341171,0.1312253114709782,0.0027526067813841357,0.10566934518067442,0.2644320122230996,0.1912581312901292,0.13640751574381427,0.15358808945847735,0.05363878977262028,0.28082559344993774,0.2226823427277992
8,0.12993901264656746,0.05692791726322169,0.12807038213370942,0.2576705194927878,0.16285591113902878,0.05737746926782379,0.07797216332845647,0.13977741531585242,0.22728175472809622,0.29604586106213565,0.02537490480555906,0.08872267156441371,0.07949828754974614,0.31117122911477546,0.19558659560162855,0.27735865696461853
9,0.13174310664138836,0.17674200706799814,0.09870041794351984,0.24754253433232665,0.0,0.19691981154524002,0.1371443885226209,0.14086347536134217,0.027415658355571366,0.11226316226978242,0.07294246423781578,0.25586709758316295,0.2201188909994004,0.16397115361636416,0.3248657415742999,0.10978208806542135
10,0.01687590849330929,0.2384594041599466,0.0,0.0,0.058292402196345766,0.2596617207572912,0.00801320071609029,0.2392690857540083,0.0,0.3830336541165114,0.3162406935817359,0.10003808178055242,0.25901129535995837,0.07593140067841417,0.29979480130415614,0.08660372109070641
11,0.11243049326490825,0.0,0.09209203536227961,0.09716552934404711,0.2858408688023345,0.1048292369807057,0.10131073084014384,0.2666147079902115,0.006778904114744563,0.3313411183033884,0.026678183778074308,0.07773718761926307,0.2543646612571905,0.12824813058934956,0.2645568228581744,0.1282779826122104
12,0.10889180022924387,0.04070457966251135,0.023666821164637177,0.0750120146315478,0.17088314748947445,0.27690137712151275,0.1487565382039025,0.000363307982608127,0.10175673138565086,0.3234707138084898,0.0,0.24626364753114222,0.17267490466588253,0.21356462669276843,0.0,0.3123492357687038
