,0,1
0,-0.521470779818426,-0.31400423911444864
1,-0.5086141420529242,-0.4997287378290789
2,-0.4628688435325998,-0.35243766025926565
3,0.5263142318583534,-0.4053288789025133
4,0.3651238972903623,0.2443990933828689
5,0.5653924496735081,0.14821544548810084
6,-0.46751134369905206,0.5221145904967136
7,0.6696202480514395,-0.6652034805381666
8,-0.4025162402154652,3.0303003296058715
9,0.48273463191541577,0.975120345181078
10,-0.6015015340637818,-1.4531647975396202
11,-0.5854823639283315,0.6786170487051112
12,0.4320904115350972,-0.08377947239717036
13,-0.5102168969911388,0.22764656129706815
14,0.35127049028695734,1.3626823808042956
15,0.44388332816277265,0.04250801855538317
16,0.37345346919715094,-1.1195351830271254
17,0.39391833214537136,0.9995093547811761
18,0.3536826320199594,0.4357325629861231
19,0.6393608638604926,-0.6215983163610507
20,-0.5965065164707226,-1.0402632825614508
21,-0.5871058667175388,-0.07816432147618224
22,-0.567735643930511,-0.5902492909502879
23,0.3890951196142456,-0.624538324560581
24,-0.5494630813294837,0.6547341892475115
25,0.5655645940425105,-0.14732233278232018
26,-0.3314629665399018,0.2742879305285696
27,-0.5218599235998179,0.6393208268821449
28,-0.570256492068141,-0.5794650514951406
29,0.4451639550545672,-1.038900553089375
30,0.4376775420133921,-0.8664416019125772
31,0.518642618278531,-0.4766882783066874
32,0.4784513519727109,-1.4511667904331795
33,-0.4853242874803506,1.2719550992122532
34,0.548030812820216,0.4235300421086967
35,-0.5138813730622565,-0.041704476917311294
36,0.719640076744306,0.034601006708742374
37,0.6486484760639449,-0.19825548808932353
38,0.5626810757903625,-0.3075017212723769
39,0.5891517082138102,1.1731555158319225
40,-0.49549984286191084,-1.422795385956119
41,-0.5713949090223512,1.0387938306919824
42,-0.6103253423574202,0.994510148541441
43,-0.5275279336067616,-1.3332921428785516
44,0.5785995459350369,-2.0568571650881626
45,0.4793094965743476,1.1506583648125865
46,0.47249650808078386,0.886589630091246
47,0.49272876462049087,-0.13985617336865128
48,-0.4581962617101702,-1.3024296162819176
49,-0.6050903224126747,-0.9980802668511527
50,0.4226096729823344,0.7458359988783891
51,0.5053419194279571,0.013427502769270348
52,0.5133338240778486,-0.3681817668247167
53,-0.6091900458829174,-0.46661980121747365
54,0.5151780470279369,0.4314720581205215
55,-0.4579990491576451,0.26875848038526196
56,0.6584527811766151,-1.3317683229791424
57,-0.39785071579362297,1.396261937932605
58,0.5807731564311178,-1.3327491869404213
59,-0.6134853518512016,1.1150669695157938
60,-0.46359179676917994,1.0514622710820578
61,0.576232094345768,0.21679229361763427
62,0.5323749927873389,-1.2819324564954782
63,0.47847864683890057,0.5114427131934867
64,-0.5722619780621517,-1.7776856157632976
65,-0.4066570837214941,-0.5025915218259536
66,0.539936858905983,-0.6760874461803966
67,0.571711428185322,-0.0788200212020163
68,0.5418819125419478,0.34341487809757076
69,0.4524530180089439,0.28634406331767814
70,0.4568313584774215,-2.236163914116857
71,0.32368382164808607,1.0107316682629282
72,-0.49985411122152335,-0.9687498215004491
73,0.4908258259091836,0.5563227724483105
74,0.5998343579451126,-0.08262167465143246
75,0.509346980467842,-0.6487992451336398
76,-0.40105112838399576,0.7709342970180263
77,0.5323660566498374,2.0177260314861085
78,0.37390753442805613,-0.726951062065411
79,-0.501596312977525,1.0612673387633962
80,0.3704372859672214,1.52363162310635
81,0.6621022484283073,0.3079815818363428
82,-0.3977907208237235,2.6890149566407366
83,-0.3656902461900283,2.383343094848527
84,-0.4502743814613778,-1.0276203919979545
85,-0.4851037583328607,0.1820902734784132
86,-0.43683069308304334,-0.024360981036320246
87,-0.4114490754749951,0.2677312433221951
88,0.515351883531544,-0.6332746088675096
89,-0.5268864457044711,-0.7384244900131479
90,0.6167418692464968,1.3376017633396973
91,0.41159749954167346,-1.2755469302148053
92,-0.7066383252936256,-0.5253882633931671
93,0.4500307618895599,-0.38178274049489586
94,-0.37682973627243393,0.00164364068191804
95,-0.6732235342592228,0.8736851329244877
